Seconds,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas
2144.644,12.42017,22.50952,14.03179,8.767565,15.70243,18.32699,28.80397,19.78621,20.65916,10.29318,16.22628,23.74697,14.58175,25.26977,10.32136,10.32136,9.150891,11.12231,23.35707,10.02254,17.28557,16.10657,16.93745,11.8122,23.06145,15.64356,9.439152,17.14477,20.08151,32.22508,22.56894,21.66229,12.02455,21.15933,25.99983,15.43242,26.80979,10.87946,10.87946,10.18029,12.61929,23.26853,10.34107,20.19595,18.11311,19.2773,10.46584,16.85052,48.92135,10.92995,39.51527,23.30313,72.71013,81.61733,30.51321,32.26178,63.60805,26.94113,45.53719,29.15056,33.37062,33.37062,29.3203,36.33782,31.95528,12.59763,74.7418,46.68817,46.19819,8.926799,19.85254,8.803198,7.393441,12.08936,17.50206,24.91353,13.80953,23.89875,8.251069,7.870815,16.07613,12.37988,24.6448,8.484327,8.484327,5.940976,11.73633,25.61407,12.41109,14.61553,10.28424,14.25025,5.25995,17.81153,6.641407,4.431189,6.433619,11.6634,18.43019,8.388265,12.96867,3.999922,5.545216,8.055032,6.3863,13.26906,5.281245,5.281245,5.043626,6.604317,9.466548,8.727897,5.265785,5.07901,6.462098,9.964874,18.53745,10.027,7.682286,12.31905,18.40518,27.90503,14.11512,22.56982,9.603275,13.76456,16.14482,11.96245,25.42394,9.501452,9.501452,6.33871,10.1661,24.13716,12.01986,15.34807,12.47739,13.56925,5.984821,9.186954,4.204486,4.346986,7.080762,10.04613,11.84459,10.80234,11.4887,4.735378,9.750216,9.688644,6.19512,13.15767,4.208433,4.208433,3.719561,4.697383,12.49739,5.692809,9.143676,7.431654,10.65104,25.01606,23.92366,34.05414,25.7222,12.46263,9.392811,267.122,28.91798,12.65526,81.4104,140.3796,75.02749,136.5533,10.58306,57.539,57.539,52.65715,16.91306,79.7209,25.87815,92.68746,7.833987,19.25621,9.338475,16.33463,6.553321,5.762675,10.42895,11.1643,14.05989,9.871881,15.88623,9.212685,12.77778,14.74018,10.86625,15.34695,5.989776,5.989776,3.457525,5.654395,13.14839,6.059161,10.30513,5.081569,12.86406
2154.695,12.38905,22.58487,13.98779,8.764339,15.67762,18.29291,28.82771,19.7566,20.5988,10.2706,16.20102,23.66448,14.58611,25.25792,10.3039,10.3039,9.128864,11.10922,23.34555,9.99974,17.31295,16.07422,16.88226,11.81075,23.08669,15.58219,9.419533,17.15551,20.03136,32.13015,22.44465,21.59975,11.97616,21.14906,25.99469,15.472,26.64271,10.9001,10.9001,10.14863,12.60368,23.28571,10.33527,20.17277,18.12446,19.25377,10.46091,16.82094,48.9051,10.92024,39.54243,23.25166,72.66074,81.57316,30.44503,32.25165,63.60432,26.88898,45.50482,29.11774,33.34752,33.34752,29.33772,36.30414,32.00029,12.59727,74.83017,46.74313,46.22207,8.951602,19.79196,8.770933,7.361627,12.06237,17.45892,25.00722,13.78724,23.84211,8.240442,7.809971,16.00848,12.41126,24.58992,8.519609,8.519609,5.918914,11.70813,25.61582,12.3798,14.61717,10.28881,14.19457,5.235332,17.90184,6.640645,4.359206,6.435298,11.66872,18.31838,8.255303,12.94397,3.996693,5.41625,8.012563,6.413146,13.25898,5.323419,5.323419,5.102757,6.5248,9.498417,8.693983,5.241183,5.110469,6.464987,10.017,18.50629,10.01084,7.632291,12.32885,18.31613,27.86713,13.8136,22.65024,9.585676,13.76106,16.01612,11.95489,25.27222,9.449629,9.449629,6.180976,10.15479,24.22342,12.3452,15.5286,12.49949,13.5551,5.965116,9.195312,4.203871,4.330047,7.057208,10.03568,11.82455,10.79532,11.44269,4.718046,9.745948,9.655398,6.239557,13.12374,4.192582,4.192582,3.742836,4.693172,12.56508,5.685952,9.176834,7.401621,10.64704,25.25995,24.68333,36.85276,25.83123,12.36937,9.461118,270.1874,29.34263,12.52634,82.86623,141.5903,76.24887,139.1012,10.63521,58.56102,58.56102,53.87069,17.10452,79.63502,26.16102,93.10935,7.84109,19.08202,9.256245,16.41402,6.562443,5.757142,10.39652,11.26497,13.99529,9.913137,15.9991,9.217774,12.728,14.719,10.81089,15.43316,5.942348,5.942348,3.451572,5.586861,13.30157,6.017676,10.28574,5.075982,12.82704
2164.745,12.35793,22.56939,13.9438,8.761113,15.6528,18.25882,28.85145,19.72699,20.53843,10.24801,16.17576,23.58198,14.59047,25.24606,10.28644,10.28644,9.106837,11.09613,23.33403,9.976941,17.34032,16.04186,16.82706,11.80929,23.07777,15.52082,9.399914,17.16625,19.98122,32.03521,22.32037,21.53722,11.92776,21.1388,25.98954,15.51159,26.47563,10.92073,10.92073,10.11697,12.58808,23.30289,10.32947,20.14959,18.13581,19.23025,10.45598,16.80995,48.88885,10.91054,39.56959,23.20019,72.61135,81.529,30.37684,32.24152,63.60059,26.83684,45.47244,29.08492,33.32441,33.32441,29.35514,36.27046,32.04529,12.59691,74.91855,46.79809,46.24596,8.976406,19.69672,8.738669,7.329813,12.03537,17.41578,25.1009,13.76495,23.78548,8.229814,7.749128,15.94084,12.44264,24.53505,8.554891,8.554891,5.896852,11.67992,25.61756,12.34851,14.61881,10.29337,14.1389,5.210714,17.75694,6.639882,4.287223,6.436978,11.67403,18.20657,8.122342,12.91927,3.993463,5.287285,7.970095,6.439992,13.24891,5.365593,5.365593,5.161889,6.445283,9.530285,8.660069,5.21658,5.141927,6.467875,10.06912,18.50979,9.994686,7.582296,12.33864,18.22708,27.82923,13.51209,22.73067,9.568076,13.75756,15.88742,11.94733,25.12049,9.397806,9.397806,6.023242,10.14348,24.30968,12.67053,15.70913,12.5216,13.54095,5.945411,9.175935,4.203257,4.313108,7.033653,10.02524,11.80451,10.78829,11.39667,4.700714,9.741681,9.622151,6.283993,13.08981,4.176731,4.176731,3.766111,4.688962,12.63276,5.679094,9.209992,7.371587,10.64305,25.50383,26.01933,39.65139,25.94027,12.2761,9.529425,273.2528,29.76728,12.39741,84.32207,142.8011,77.47025,141.649,10.68736,59.58304,59.58304,55.08424,17.29599,79.54914,26.44389,93.53125,7.848194,18.90784,9.174015,16.35885,6.571565,5.751609,10.36408,11.36563,13.9307,9.954394,16.11198,9.222862,12.67822,14.69781,10.75554,15.51936,5.894921,5.894921,3.445618,5.519326,13.45476,5.976192,10.26635,5.070396,12.79003
2174.795,12.3268,22.50939,13.89981,8.757886,15.62799,18.22474,28.8752,19.69739,20.47807,10.22542,16.1505,23.49949,14.59483,25.23421,10.26898,10.26898,9.08481,11.08304,23.32251,9.954143,17.3677,16.00951,16.77186,11.80784,23.05209,15.45945,9.380296,17.17699,19.93107,31.94028,22.19609,21.47468,11.87936,21.12853,25.9844,15.55117,26.30856,10.94137,10.94137,10.08531,12.57247,23.32008,10.32366,20.1264,18.14715,19.20672,10.45105,16.80806,48.8726,10.90084,39.59675,23.14873,72.56196,81.48483,30.30865,32.23139,63.59687,26.78469,45.44007,29.0521,33.3013,33.3013,29.37256,36.23678,32.09029,12.59656,75.00692,46.85304,46.26985,9.001209,19.58449,8.706405,7.297998,12.00838,17.37263,25.19458,13.74266,23.72884,8.219186,7.688285,15.8732,12.47402,24.48017,8.590173,8.590173,5.87479,11.65171,25.6193,12.31722,14.62045,10.29794,14.08322,5.186096,17.49676,6.63912,4.21524,6.438657,11.67934,18.09476,7.98938,12.89457,3.990234,5.158319,7.927626,6.466838,13.23883,5.407767,5.407767,5.221021,6.365767,9.562154,8.626155,5.191977,5.173386,6.470763,10.12125,18.53027,9.978529,7.5323,12.34844,18.13803,27.79132,13.21058,22.8111,9.550476,13.75406,15.75872,11.93977,24.96876,9.345983,9.345983,5.865508,10.13217,24.39594,12.99587,15.88967,12.5437,13.52679,5.925705,9.142965,4.202642,4.296169,7.010098,10.0148,11.78447,10.78127,11.35065,4.683382,9.737413,9.588904,6.32843,13.05587,4.16088,4.16088,3.789387,4.684752,12.70045,5.672237,9.243151,7.341554,10.63905,25.74772,27.63776,42.45002,26.0493,12.18284,9.597732,276.3183,30.19194,12.26848,85.7779,144.0118,78.69163,144.1969,10.7395,60.60505,60.60505,56.29778,17.48746,79.46326,26.72677,93.95314,7.855297,18.73365,9.091785,16.23773,6.580687,5.746076,10.33165,11.4663,13.8661,9.99565,16.22485,9.227951,12.62844,14.67663,10.70019,15.60557,5.847493,5.847493,3.439665,5.451791,13.60795,5.934707,10.24697,5.064809,12.75301
2184.845,12.29568,22.44939,13.85581,8.75466,15.60317,18.19065,28.89894,19.66778,20.4389,10.20283,16.12524,23.41699,14.59918,25.22235,10.25152,10.25152,9.062782,11.06996,23.31099,9.931344,17.39507,15.97715,16.71667,11.80638,23.02641,15.39807,9.360677,17.18773,19.88092,31.84534,22.07181,21.41186,11.83097,21.11826,25.97925,15.59075,26.14148,10.962,10.962,10.05364,12.55686,23.33726,10.31786,20.10322,18.1585,19.1832,10.44611,16.80617,48.85635,10.89114,39.6239,23.09726,72.51257,81.44066,30.26166,32.22126,63.59314,26.73255,45.4077,29.01928,33.2782,33.2782,29.38997,36.2031,32.1353,12.5962,75.0953,46.908,46.29374,9.026012,19.47227,8.674141,7.266184,11.98138,17.32949,25.28826,13.72037,23.6839,8.208559,7.627442,15.80556,12.5054,24.42529,8.625455,8.625455,5.852727,11.6235,25.62105,12.28593,14.62209,10.30251,14.02754,5.161478,17.23658,6.638358,4.143257,6.440336,11.68465,17.98294,7.856418,12.82901,3.987005,5.029354,7.885158,6.493684,13.22876,5.449942,5.449942,5.280152,6.28625,9.594022,8.592241,5.167374,5.204845,6.473652,10.17337,18.55075,9.962371,7.482305,12.35824,18.04898,27.75342,12.90906,22.69854,9.532877,13.75056,15.63002,11.93221,24.81703,9.294161,9.294161,5.707774,10.12086,24.4822,13.3212,16.0702,12.56581,13.51264,5.906,9.109996,4.202028,4.27923,6.986544,10.00436,11.76444,10.77424,11.35033,4.66605,9.733145,9.555658,6.372867,13.02194,4.145029,4.145029,3.812662,4.680541,12.76814,5.66538,9.276309,7.311521,10.63506,25.9916,29.2562,45.24864,26.15833,12.08957,9.666039,279.3837,30.61659,12.08764,87.23373,145.2225,79.91301,146.7447,10.79165,61.62707,61.62707,57.51132,17.67893,79.37738,27.00964,94.37503,7.862401,18.55946,9.009555,16.11661,6.589809,5.740543,10.29921,11.56697,13.8015,10.03691,16.14639,9.23304,12.57867,14.65545,10.64484,15.69178,5.800066,5.800066,3.433712,5.384256,13.76113,5.893222,10.22758,5.059222,12.71599
2194.895,12.26455,22.3894,13.81182,8.751434,15.57836,18.15657,28.92268,19.63818,20.40966,10.18025,16.09997,23.3345,14.60354,25.2105,10.23406,10.23406,9.040755,11.05687,23.29947,9.908545,17.42245,15.9448,16.66147,11.80493,23.00074,15.3367,9.341058,17.19847,19.83078,31.75041,21.94753,21.3489,11.78257,21.10799,25.97411,15.63033,25.97441,10.98264,10.98264,10.02198,12.54126,23.35444,10.31206,20.08004,18.16984,19.15967,10.44118,16.80428,48.8401,10.88143,39.65106,23.04579,72.46318,81.39649,30.22458,32.21113,63.58942,26.6804,45.37533,28.98646,33.25509,33.25509,29.40739,36.16942,32.1803,12.59584,75.18367,46.96295,46.31762,9.050816,19.36004,8.641877,7.234369,11.95438,17.28635,25.38195,13.69808,23.64444,8.197931,7.566599,15.73791,12.53677,24.37041,8.660738,8.660738,5.830665,11.59529,25.62279,12.25465,14.62373,10.30707,13.97186,5.13686,16.9764,6.637596,4.071273,6.442016,11.68997,17.87113,7.723457,12.74432,3.983776,4.900388,7.842689,6.52053,13.21868,5.492116,5.492116,5.339284,6.206734,9.62589,8.558326,5.142772,5.236303,6.47654,10.2255,18.57124,9.946214,7.43231,12.36804,17.95993,27.71552,12.60755,22.49563,9.515277,13.74706,15.50133,11.92466,24.66531,9.242338,9.242338,5.550039,10.10955,24.56846,13.64654,16.25073,12.58791,13.49849,5.886294,9.077026,4.201413,4.262291,6.962989,9.993916,11.7444,10.76722,11.37141,4.648718,9.728877,9.522411,6.417303,12.98801,4.129178,4.129178,3.835937,4.676331,12.83582,5.658523,9.309467,7.281487,10.63106,26.23549,30.87464,48.04727,26.26737,11.99631,9.734346,282.4491,31.04124,11.8825,88.68957,146.4333,81.13439,149.2926,10.8438,62.64909,62.64909,58.72486,17.87039,79.2915,27.29251,94.79692,7.869504,18.38527,8.927325,15.99548,6.598931,5.73501,10.26678,11.66763,13.7369,10.07816,15.97834,9.238128,12.52889,14.63426,10.58948,15.77799,5.752638,5.752638,3.427759,5.316721,13.91432,5.851737,10.20819,5.053635,12.67897
2204.946,12.23343,22.3294,13.76783,8.748207,15.55355,18.12249,28.94642,19.60472,20.38042,10.15766,16.07471,23.252,14.6079,25.19864,10.2166,10.2166,9.018728,11.04378,23.28795,9.885747,17.44982,15.91245,16.60628,11.80347,22.97506,15.27533,9.32144,17.20921,19.78063,31.65547,21.95383,21.28594,11.73418,21.09773,25.96896,15.66991,25.80733,11.00327,11.00327,9.990322,12.52565,23.37163,10.30626,20.05686,18.18119,19.13615,10.43625,16.8024,48.82385,10.87173,39.67822,22.99432,72.41379,81.31489,30.1875,32.201,63.58569,26.62826,45.34295,28.95364,33.23198,33.23198,29.42481,36.13574,32.2253,12.59548,75.27205,47.01791,46.34151,9.075619,19.24782,8.609613,7.202555,11.92739,17.24321,25.47563,13.67032,23.60498,8.187304,7.505756,15.67027,12.56815,24.31553,8.69602,8.69602,5.808603,11.56708,25.62454,12.22336,14.62537,10.31164,13.91618,5.112242,16.71622,6.636834,3.99929,6.443695,11.69528,17.75932,7.723269,12.65963,3.980547,4.771423,7.80022,6.547376,13.20861,5.53429,5.53429,5.398416,6.127217,9.657759,8.524412,5.118169,5.267762,6.479429,10.27762,18.59172,9.930057,7.382315,12.37784,17.87088,27.67762,12.7269,22.29271,9.497677,13.74356,15.37263,11.9171,24.51358,9.190515,9.190515,5.392305,10.09824,24.65472,13.97187,16.43127,12.61002,13.48433,5.866589,9.044057,4.200798,4.245353,6.939435,9.983474,11.72436,10.74111,11.39249,4.631386,9.72461,9.489164,6.46174,12.95408,4.113326,4.113326,3.859212,4.67212,12.90351,5.651665,9.342625,7.251454,10.62707,26.47937,32.49307,50.84589,26.3764,11.90304,9.802653,285.5145,31.0962,11.67736,90.1454,147.644,82.35577,151.8404,10.89595,63.67111,63.67111,59.9384,18.06186,79.20562,27.57539,95.21881,7.876608,18.21108,8.845095,15.87436,6.608054,5.729477,10.23434,11.7683,13.6723,10.17812,15.81029,9.243217,12.47911,14.61308,10.53413,15.8642,5.70521,5.70521,3.421806,5.249186,14.06751,5.810252,10.1888,5.048049,12.64195
2214.996,12.2023,22.2694,13.72383,8.744981,15.53553,18.0884,28.97016,19.57024,20.35119,10.17958,16.04431,23.18193,14.59306,25.18205,10.19602,10.19602,9.000773,11.03069,23.27643,9.883114,17.47168,15.88373,16.55108,11.80202,22.94939,15.21396,9.301821,17.19607,19.73049,31.56054,21.99473,21.22298,11.73333,21.06822,25.91555,15.68903,25.65924,10.99519,10.99519,9.957889,12.51004,23.38881,10.27586,20.03773,18.17415,19.11262,10.43132,16.80051,48.8076,10.86203,39.68945,22.94285,72.3644,81.22337,30.15043,32.25004,63.55439,26.64179,45.31268,28.9182,33.23187,33.23187,29.40103,36.10206,32.27031,12.57729,75.34438,47.0487,46.3654,9.100423,19.1356,8.577349,7.17074,11.90207,17.20006,25.56931,13.6411,23.56552,8.164927,7.447271,15.64504,12.5825,24.2597,8.705005,8.705005,5.779335,11.53887,25.62628,12.20212,14.62161,10.30746,13.8605,5.087623,16.45604,6.636071,3.927307,6.447226,11.70059,17.6475,7.75825,12.57494,3.992145,4.702362,7.837032,6.541442,13.19789,5.541952,5.541952,5.36656,6.0477,9.689627,8.49381,5.100978,5.285299,6.482317,10.32975,18.6122,9.9139,7.33232,12.37773,17.78183,27.63972,12.95772,22.0898,9.47778,13.71427,15.29086,11.86986,24.37075,9.13981,9.13981,5.403519,10.08693,24.74098,13.89262,16.5866,12.6184,13.47018,5.846883,9.011087,4.200184,4.228414,6.922728,9.973032,11.70432,10.70994,11.41357,4.640341,9.713067,9.476873,6.454547,12.91717,4.106665,4.106665,3.861421,4.66791,12.9712,5.640091,9.369044,7.232379,10.62307,26.72326,34.11151,53.64452,26.48543,11.93312,9.87096,288.58,31.05324,11.47222,89.20829,148.8732,83.32138,153.9393,10.94828,64.72474,64.72474,61.49688,18.25333,79.11973,27.84387,96.20141,7.912678,18.0369,8.762865,15.75324,6.617176,5.723944,10.2293,11.86897,13.6077,10.29362,15.64224,9.239766,12.44178,14.53074,10.5162,15.92854,5.68317,5.68317,3.385249,5.181651,14.2207,5.817148,10.18277,5.048944,12.60493
2225.046,12.17118,22.20941,13.67984,8.741755,15.52781,18.05432,28.9939,19.53577,20.32195,10.20175,16.00178,23.12026,14.55881,25.12234,10.17071,10.17071,8.984597,11.0176,23.26115,9.894118,17.44333,15.86357,16.49589,11.80056,22.92371,15.15259,9.282202,17.14674,19.68034,31.4656,22.03562,21.16003,11.73275,20.99341,25.82949,15.68744,25.68376,10.9436,10.9436,9.925119,12.49444,23.38864,10.22883,20.05546,18.12384,19.0891,10.42638,16.79862,48.79135,10.85232,39.67655,22.89138,72.31501,81.13185,30.11335,32.29942,63.45815,26.69974,45.28452,28.85893,33.26662,33.26662,29.35925,36.06838,32.30479,12.54703,75.27078,47.02259,46.38928,9.125226,19.02337,8.545084,7.138926,11.8793,17.15692,25.66299,13.61188,23.52606,8.142486,7.394339,15.6485,12.57961,24.19519,8.674146,8.674146,5.74692,11.51066,25.61754,12.18768,14.5688,10.28269,13.80482,5.063005,16.19586,6.635309,3.855324,6.453563,11.70591,17.53569,7.793231,12.49025,4.003825,4.774359,7.927453,6.502343,13.18135,5.497323,5.497323,5.294979,5.968184,9.711501,8.465447,5.151182,5.270054,6.485206,10.38187,18.63268,9.897743,7.282325,12.3626,17.69278,27.60181,13.18854,21.88689,9.45787,13.62426,15.24082,11.78247,24.30883,9.090798,9.090798,5.488496,10.07562,24.7782,13.53977,16.51277,12.59445,13.45603,5.827178,8.978118,4.199569,4.211475,6.916395,9.96259,11.68428,10.67878,11.43465,4.649438,9.684396,9.478752,6.39512,12.85328,4.113929,4.113929,3.854432,4.663699,13.00816,5.625328,9.334183,7.239109,10.61908,26.96714,35.72995,56.44315,26.59447,12.1501,9.939267,291.6454,31.01028,11.26708,88.25817,150.1461,84.11405,155.5841,11.00222,65.82626,65.82626,63.20595,18.44479,78.98635,28.10263,102.2822,8.016957,17.86271,8.680635,15.63211,6.626298,5.718411,10.26576,11.96963,13.54311,10.40913,15.47419,9.236269,12.43375,14.40705,10.53614,15.79403,5.699597,5.699597,3.33533,5.114117,14.36932,5.856758,10.2982,5.065102,12.56791
2235.096,12.14006,22.14941,13.63585,8.738528,15.52009,18.03649,29.01764,19.50129,20.29271,10.22392,15.95926,23.05859,14.52456,25.06263,10.1454,10.1454,8.96842,11.00452,23.23114,9.905123,17.41497,15.84341,16.44069,11.79911,22.89803,15.09122,9.262584,17.09741,19.67249,31.37067,22.07651,21.09707,11.73216,20.91861,25.74343,15.68586,25.70827,10.89201,10.89201,9.892348,12.47883,23.3206,10.18179,20.07319,18.07352,19.06557,10.42145,16.79673,48.7751,10.84262,39.66366,22.88511,72.26561,81.04033,30.07627,32.34879,63.36191,26.75768,45.25636,28.79966,33.30136,33.30136,29.31747,36.0347,32.29812,12.51678,75.19719,46.99648,46.41317,9.15003,18.91115,8.51282,7.107111,11.85654,17.14454,25.75668,13.58267,23.48661,8.120046,7.341408,15.65195,12.57672,24.13068,8.643287,8.643287,5.714506,11.48245,25.56777,12.17324,14.516,10.25792,13.74915,5.038387,15.93568,6.634547,3.783341,6.4599,11.67322,17.42388,7.828211,12.40556,4.015504,4.846357,8.017874,6.463244,13.16481,5.452694,5.452694,5.223399,5.888667,9.694277,8.437084,5.201386,5.254809,6.488094,10.434,18.65316,9.881586,7.23233,12.34747,17.72607,27.56391,13.41936,21.68398,9.437961,13.53425,15.19079,11.69509,24.24692,9.041787,9.041787,5.573472,10.06431,24.6236,13.18693,16.43894,12.5705,13.44188,5.807472,8.945148,4.198954,4.194536,6.910063,9.963834,11.66424,10.64761,11.45573,4.658536,9.655724,9.480631,6.335692,12.78938,4.121192,4.121192,3.847443,4.659489,12.92496,5.610564,9.299322,7.245838,10.61508,27.21103,37.34838,59.24177,26.7035,12.36707,10.08862,294.7108,30.96731,11.06193,87.30804,151.4191,84.90672,157.2288,11.05615,66.92779,66.92779,64.91503,18.63626,78.66712,28.36138,108.363,8.121236,17.68852,8.598405,15.51099,6.63542,5.712878,10.30221,12.05012,13.47851,10.52463,15.30614,9.232772,12.42572,14.28336,10.55608,15.65953,5.716024,5.716024,3.285411,5.046582,14.5001,5.896368,10.41363,5.081261,12.53089
2245.146,12.10893,22.08941,13.59185,8.74057,15.51237,18.02259,29.03769,19.46681,20.26347,10.24608,15.91673,22.99692,14.49031,25.00292,10.12009,10.12009,8.952244,10.99143,23.20113,9.916127,17.38662,15.82325,16.38549,11.79765,22.87236,15.02985,9.267885,17.04808,19.67484,31.31748,22.1174,21.03411,11.73158,20.8438,25.65738,15.68427,25.73279,10.84042,10.84042,9.859578,12.46322,23.25256,10.13476,20.09092,18.0232,19.04205,10.41652,16.79485,48.75885,10.8444,39.65076,22.88975,72.23518,80.94881,30.0392,32.39816,63.26567,26.81563,45.2282,28.74039,33.3361,33.3361,29.2757,36.00102,32.29144,12.48653,75.12359,46.97037,46.43706,9.174833,18.79893,8.480556,7.087535,11.83377,17.13958,25.78244,13.55345,23.44715,8.097605,7.288476,15.65541,12.57383,24.06618,8.612428,8.612428,5.682092,11.45424,25.518,12.1588,14.4632,10.23315,13.69347,5.013769,15.6755,6.633785,3.770801,6.466236,11.63136,17.34769,7.863192,12.32087,4.027184,4.918355,8.108295,6.424146,13.14827,5.408064,5.408064,5.151818,5.809151,9.677052,8.408722,5.25159,5.239564,6.490982,10.48612,18.67364,9.865429,7.208077,12.33234,17.78889,27.5269,13.65018,21.48106,9.418051,13.44424,15.14075,11.60771,24.185,8.992775,8.992775,5.658449,10.053,24.469,12.83409,16.36511,12.54655,13.42772,5.787767,8.912179,4.19834,4.178165,6.903731,9.967898,11.64253,10.61645,11.47681,4.667633,9.627053,9.48251,6.276264,12.72548,4.128455,4.128455,3.840455,4.655279,12.84176,5.595801,9.264462,7.252567,10.61109,27.45491,38.96682,62.0404,26.89097,12.58404,10.25753,298.0553,30.92435,10.85679,86.35792,152.692,85.69939,158.8735,11.11009,68.02931,68.02931,66.62411,18.82773,78.34789,28.62014,114.4437,8.225515,17.51433,8.516175,15.38987,6.644542,5.712811,10.33867,12.12573,13.51512,10.64013,15.13809,9.229274,12.41769,14.15966,10.57602,15.52503,5.732451,5.732451,3.235492,4.979047,14.63089,5.935978,10.52906,5.097419,12.49388
2255.197,12.07781,22.02942,13.54786,8.747633,15.50466,18.00869,29.04962,19.43234,20.23423,10.26825,15.8742,22.93526,14.45606,24.94321,10.09478,10.09478,8.936067,10.99462,23.17112,9.927131,17.35827,15.8031,16.3303,11.7962,22.84668,14.96847,9.296932,16.99875,19.6772,31.35589,22.15829,20.97115,11.73099,20.769,25.57132,15.68269,25.75731,10.78883,10.78883,9.826807,12.47459,23.18451,10.08773,20.10865,17.97289,19.01852,10.41159,16.79296,48.7426,10.8571,39.63786,22.89439,72.24632,80.85729,30.00212,32.44753,63.16944,26.87358,45.20004,28.68111,33.37084,33.37084,29.23392,35.76246,32.28477,12.45627,75.05,46.94426,46.46094,9.199637,18.6867,8.448292,7.07962,11.811,17.13462,25.65918,13.52424,23.40769,8.075165,7.235545,15.65887,12.57094,24.00167,8.581568,8.581568,5.649677,11.42609,25.46823,12.14435,14.41039,10.20838,13.63779,4.989151,15.41532,6.633023,3.814901,6.472573,11.5895,17.34967,7.898173,12.23618,4.038863,4.990353,8.198716,6.385047,13.13173,5.363435,5.363435,5.080237,5.807983,9.659827,8.380359,5.301794,5.224319,6.493871,10.53825,18.69412,9.849271,7.208352,12.31721,17.85171,27.49185,13.881,21.27815,9.398142,13.35423,15.09072,11.52032,24.12308,8.943763,8.943763,5.743426,10.04278,24.3144,12.48124,16.29128,12.5226,13.41357,5.768061,8.879209,4.197725,4.162335,6.897398,9.971962,11.61714,10.58529,11.49789,4.676731,9.598381,9.484389,6.216837,12.66159,4.135718,4.135718,3.833466,4.640912,12.75856,5.581037,9.229601,7.259297,10.60709,27.6988,40.58526,64.83902,27.15318,12.80102,10.42644,302.0123,30.88139,10.65165,85.40779,153.9649,86.49206,160.5182,11.16403,69.13084,69.13084,68.33318,19.08765,78.02866,28.87889,120.5245,8.329794,17.34014,8.433945,15.26875,6.653664,5.717954,10.37513,12.20135,13.77381,10.75564,14.97004,9.225777,12.40966,14.03597,10.59595,15.39053,5.748878,5.748878,3.185573,5.113388,14.76167,5.975589,10.64449,5.113577,12.45686
